,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
1678,1607893176137:91aa5c18-cffe-4a39-be4b-3ff9bf93feaf,1607893176137:08bf5edf-0e60-471e-b709-376159a9e07f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1680,1607893176137:34335be8-e06f-49c4-8cf9-541e70016bfb,1607893176137:a266855a-c05e-425a-9f76-4358c87b20e6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1685,1607893176136:fd11b973-aee8-4032-ac6d-225457ac9488,1607893176136:b00d7dd3-ba8c-4b93-9b00-b28171363c2c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1694,1607893176135:f7b678c8-85f1-49ea-a157-0d6a99cc5041,1607893176135:b1fb6cbd-2280-406d-9145-895d4129aea4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1698,1607893176135:e39f0f1d-8372-43e0-8b0d-f0f590285db2,1607893176135:7285717a-da79-4906-9dde-2dc8e50d54b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1700,1607893176135:86c5b236-9d10-45ef-93d6-51fefe464706,1607893176135:c15aa19e-598f-4a6a-8760-bf4b3ed655ac,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1705,1607893176134:e0b4aa42-13c1-4dd2-b74c-9e16243caa8d,1607893176134:cad8ef8c-392b-4f7c-bd94-8e5f36d04519,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1708,1607893176134:be88981b-1415-43fe-bde0-c139449f275d,1607893176134:12a9efe7-7589-42d4-ab37-f0c94bc35288,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1713,1607893176134:475a9a50-885e-49b4-890b-db76fa83fe25,1607893176134:cfd0f505-1a1a-4bb4-8bb3-a89c7f4c073f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1715,1607893176134:1f863e8f-5ee4-4543-b36f-4d40dca57a01,1607893176134:36e08810-d9b3-4bd1-8177-608798c39ab1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1726,1607893176132:7fc60641-13c3-4b10-bffa-515a382727fd,1607893176132:e417a732-987b-4464-ae20-064603dadf9d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1728,1607893176132:36949f8e-2d62-47a3-93a8-cb1e5cb6e880,1607893176132:87eb0caa-3c63-4998-966a-1477236a54cb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1735,1607893176131:a9ed8952-98ea-4456-bb98-915b85d61f8d,1607893176131:4fe926a3-3dd7-465b-b445-b4b9e55b9a7e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1738,1607893176131:85dec4f3-f726-4dbd-b4ee-dc3c88940b14,1607893176131:72675010-72dc-4eb3-9e6d-95002d339aa3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1740,1607893176131:64ce05d4-9f2a-44f0-97f4-7741cb9798ee,1607893176131:9426703b-64df-4437-aebd-cf92236c7427,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1742,1607893176131:60ca891d-f8ee-4b01-a0a1-965391e3f0cc,1607893176131:44d06f7a-d836-4d4f-8f53-2f168acdca89,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1751,1607893176129:2465e813-3593-42db-a6e1-127e666fbf7e,1607893176129:98903c64-11da-499a-9da6-5f58c06501cf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1769,1607893176126:130c2b7c-491c-49fd-8b4b-3d40a1f95a99,1607893176126:4a576764-52bb-4a4b-aa11-15d00eeb2b4b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1773,1607893176125:7416e3cc-17e1-406b-a97d-34a45962492b,1607893176125:41a464eb-1f17-4c9d-bada-c0bc6ecf3df1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1777,1607893176125:02f08e13-9c1c-444d-9e79-f47257ad3609,1607893176125:ffab8dc2-3574-4827-ae06-baa6967259b9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1782,1607893176124:95bf9605-c073-4aac-b306-31cc43527374,1607893176124:5162da5d-ce33-4093-a881-bdb22c431633,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1784,1607893176124:2985612a-69bf-495a-9b6f-e28b080664f7,1607893176124:a67dd6bf-fbf1-4d60-9124-d9dce00c9305,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1786,1607893176124:2860078f-cfea-4640-b868-13a7e8e84437,1607893176124:15ee8233-33f9-4724-9ba3-502bbed14ce2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1791,1607893176123:33712a29-477c-47a2-b438-4152a91165f5,1607893176123:a669bdfc-344a-4d33-bd06-5a730a1a8bc5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1793,1607893176122:af229fd1-364d-4fca-909f-d280d353a670,1607893176122:b24b436d-185c-45f5-8f02-851c80896d26,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1800,1607893176121:c093fd31-472e-46d4-9e0e-e376eb86bc3b,1607893176121:49b03229-0a4d-4822-80d4-c23553cbe542,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1804,1607893176120:a6a5f89b-3eef-4587-a08c-9dbda530c481,1607893176120:644b14ed-2704-4698-8293-934e8f09f1cf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1807,1607893176120:14e5ede9-bad6-4c3d-b365-dff511db061a,1607893176120:f0c6e915-44eb-48e1-bf30-eeb42622825e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1815,1607893176118:6a06e57b-2b25-46e1-8597-d39fcd5c85dd,1607893176118:9b340273-db32-41fa-a8ee-d75f7f18c522,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1821,1607893176117:81cf449b-a1b5-4231-a01a-54756904ab0c,1607893176117:95b40e06-d237-471a-939f-dd82e9d7e0fa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1830,1607893176115:aa592f2d-4e87-4d7d-9549-c45faa8b87bf,1607893176115:e3c1c449-1e11-4fd5-9beb-6ba30fbb647f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1843,1607893176113:bcb725a9-23ff-47b2-895b-0e2084c79646,1607893176113:4a11c8bf-4978-4002-a012-a801caab30db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1848,1607893176113:12816fd2-b9fc-4266-b806-01baedf8d82a,1607893176113:837547a4-ebd2-41cd-8e03-02e7d9dbf605,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1856,1607893176111:fb9230b9-292e-4fe6-b57f-fc510d52ff3d,1607893176111:328197ad-b394-4d0f-a3e2-0ed25438cdbe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1862,1607893176111:25c60b16-9e23-48f4-a3e9-4ad8998843db,1607893176111:b77d41f3-7940-46a6-8d47-b3ac60f5f8dc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1865,1607893176110:d751af7f-8386-4f4b-bb1d-64226f8b8807,1607893176110:58e4525b-40a9-41ea-aec6-3c787d3b67d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1879,1607893176109:a96b46f3-e5d5-4388-9d36-97280d61ac76,1607893176109:18d063b1-d7cc-41bd-a542-6be49ba6c50a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1887,1607893176108:04c55236-c1f7-4229-bf7d-36966559be1f,1607893176108:3a4e3972-12f7-451a-972a-85aba0068073,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1896,1607893176106:c04459dc-4568-4c83-8eab-efca77685b9b,1607893176106:fc4745b1-60e7-419b-b472-03c52122152b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1901,1607893176106:335608c4-7943-461b-a86d-0e7ef3062be2,1607893176106:4ec44423-01f8-416f-b8af-35d3298eec31,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1908,1607893176105:816869e2-fd76-4d00-aee2-51eed16e9072,1607893176105:c1a597d6-25d9-4b14-aefd-f9f545e68f1a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1911,1607893176105:22e7c8ee-4a62-4f57-9dfa-c704ccf9f75f,1607893176105:e6099092-d62a-490e-ab63-1e06588cd2d1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1941,1607893176101:06553e98-3920-4d10-b427-25a90cccc386,1607893176101:053b203c-c2aa-4b7c-9e3d-b27802ebfb7a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1944,1607893176100:76fe4f61-b4c9-49f2-bda4-be8d38b67336,1607893176100:8a8dbaa5-2b7e-4d5b-aee4-71dc4ce6fd99,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1946,1607893176100:6bfb7bc3-8ee1-462b-bf8f-75634fdf68b9,1607893176100:08480d91-33a4-4a26-85de-220920257b50,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
1948,1607893176100:4dcd5009-a46a-4a95-96cb-508eb968c18c,1607893176100:9aaf2703-8a10-4dba-af3b-cfef752b1946,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""clear""",No
